EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
1,eye_movement,tabnet,1,0.05,1.0,0.1,0.1,58.04387568555759,63.11700182815356,92.68738574040219
1,eye_movement,xgboost,1,0.1,1.0,0.1,0.1,63.61974405850091,91.86471663619744,99.77148080438756
1,eye_movement,tabnet,1,0.1,0.5,0.1,0.1,59.0036563071298,56.07861060329068,88.93967093235831
1,eye_movement,ftt,2,0.05,0.2,0.1,0.1,60.831809872029254,64.44241316270566,82.44972577696527
1,eye_movement,tabnet,1,0.02,1.0,0.1,0.1,57.038391224862885,62.56855575868373,87.56855575868373
1,eye_movement,xgboost,1,0.02,1.0,0.1,0.1,56.9926873857404,94.14990859232175,98.17184643510055
1,eye_movement,tabnet,2,0.02,1.0,0.1,0.1,61.19744058500915,59.826325411334544,82.26691042047533
1,eye_movement,ftt,2,0.02,0.5,0.1,0.1,58.18098720292505,56.17001828153565,27.19378427787934
1,eye_movement,xgboost,0,0.1,1.0,0.1,0.1,59.14076782449725,92.0018281535649,99.86288848263254
1,eye_movement,xgboost,1,0.05,1.0,0.1,0.1,57.17550274223034,93.09872029250457,99.40585009140767
1,eye_movement,ftt,1,0.02,0.5,0.1,0.1,59.32358318098721,64.07678244972578,88.71115173674589
1,eye_movement,xgboost,1,0.1,0.5,0.1,0.1,60.60329067641682,91.77330895795247,98.94881170018282
1,eye_movement,ftt,1,0.05,0.5,0.1,0.1,60.146252285191956,62.797074954296164,90.40219378427788
1,eye_movement,ftt,1,0.1,0.2,0.1,0.1,59.04936014625228,62.020109689213896,89.57952468007313
1,eye_movement,ftt,2,0.1,0.5,0.1,0.1,58.08957952468007,65.03656307129799,96.89213893967093
1,eye_movement,xgboost,2,0.02,1.0,0.1,0.1,58.63802559414991,93.87568555758683,97.71480804387569
1,eye_movement,ftt,2,0.01,0.5,0.1,0.1,62.020109689213896,54.15904936014625,7.861060329067642
1,eye_movement,xgboost,2,0.01,1.0,0.1,0.1,56.672760511883006,93.78427787934186,96.66361974405851
1,eye_movement,xgboost,2,0.1,0.5,0.1,0.1,55.758683729433265,91.9561243144424,97.85191956124314
2,eye_movement,tabnet,0,0.02,0.2,0.1,0.1,59.0036563071298,61.700182815356484,49.36014625228519
1,eye_movement,ftt,0,0.1,1.0,0.1,0.1,60.740402193784284,63.89396709323584,99.72577696526508
2,eye_movement,tabnet,0,0.01,0.2,0.1,0.1,55.80438756855576,59.460694698354665,44.83546617915905
1,eye_movement,saint,0,0.01,0.2,0.1,0.1,71.4351,93.82999,58.45521
1,eye_movement,ftt,1,0.01,1.0,0.1,0.1,59.91773308957953,65.12797074954297,93.51005484460696
2,eye_movement,tabnet,0,0.1,0.2,0.1,0.1,55.80438756855576,60.923217550274224,80.16453382084096
1,eye_movement,ftt,1,0.1,0.5,0.1,0.1,60.054844606946986,61.79159049360147,97.94332723948813
1,eye_movement,ftt,0,0.01,1.0,0.1,0.1,61.19744058500915,63.345521023766,97.76051188299817
1,eye_movement,xgboost,2,0.1,1.0,0.1,0.1,58.50091407678245,92.3674588665448,99.45155393053017
1,eye_movement,xgboost,2,0.05,1.0,0.1,0.1,58.27239488117002,92.91590493601463,99.3601462522852
1,eye_movement,ftt,0,0.02,1.0,0.1,0.1,60.55758683729433,64.6709323583181,98.99451553930531
2,eye_movement,tabnet,1,0.05,0.2,0.1,0.1,58.13528336380256,58.866544789762344,62.3400365630713
1,eye_movement,saint,1,0.01,0.2,0.1,0.1,70.10969,93.69287,45.795246
2,eye_movement,tabnet,1,0.02,0.2,0.1,0.1,59.643510054844604,61.01462522851919,47.80621572212066
1,eye_movement,saint,1,0.02,0.2,0.1,0.1,70.70384,93.32724,62.84278
1,eye_movement,saint,1,0.1,0.2,0.1,0.1,70.70384,90.950645,86.65449
1,eye_movement,ftt,0,0.05,1.0,0.1,0.1,59.552102376599635,63.80255941499085,99.77148080438756
1,eye_movement,ftt,2,0.05,0.5,0.1,0.1,59.597806215722116,65.12797074954297,94.78976234003656
2,eye_movement,tabnet,1,0.01,0.2,0.1,0.1,55.53016453382084,60.42047531992687,34.91773308957952
2,eye_movement,tabnet,0,0.05,0.2,0.1,0.1,55.53016453382084,55.94149908592322,72.07495429616088
1,eye_movement,ftt,1,0.02,1.0,0.1,0.1,59.597806215722116,64.89945155393053,94.05850091407679
1,eye_movement,ftt,1,0.1,1.0,0.1,0.1,60.831809872029254,62.202925045703836,98.308957952468
1,eye_movement,saint,1,0.05,0.2,0.1,0.1,70.201096,93.69287,80.39306
2,eye_movement,tabnet,0,0.05,0.5,0.1,0.1,56.53564899451554,62.3400365630713,84.78062157221207
1,eye_movement,saint,0,0.05,0.2,0.1,0.1,69.46984,91.91042,75.73126
2,eye_movement,tabnet,1,0.1,0.2,0.1,0.1,58.912248628884825,58.729433272394886,75.50274223034735
2,eye_movement,tabnet,0,0.01,0.5,0.1,0.1,60.69469835466179,68.96709323583181,75.3656307129799
